Unnamed: 0,report_id,date_coded,url,file,screenshot,date_posted,format,transcript,summary_content,type,comment_type,sharer_faketype,external_verification,links_verification,evidence_fake,watermark,likes,views,comments,shares,original_source_name,original_source_type,original_source_actor_type,original_source_country,sharer_name,sharer_type,sharer_job,high_impact_comment,sharer_country,sharer_city,target_name,target_one_name,target_one_sentiment,target_one_type_macro,target_one_type_micro,target_one_country,target_two_name,target_two_sentiment,target_two_type_macro,target_two_type_micro,target_two_country,target_type_macro,target_type_micro,target_country,deepfake_content_depicts,harm_depicted,social_policy_sector,context_deepfake,text_around_deepfake,harm_evidence,communication_goal,core_frame,hero,villain,plot,moral,domain,year,total_engagement,incident_id,base_incident_id_original,image_full_path,is_kept_image,is_duplicate_version,duplicate_of_incident_id,duplicate_set_id,represents_images,dominant_emotion,dominant_emotion_score,secondary_emotion,secondary_emotion_score
45,121,2023-11-27,https://twitter.com/EliotHiggins/status/1637927681734987777/photo/2,FrsWi88WcAAx-4C.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/ilv83rIXo8mnOc_GeDVs_A/_mbRC5eV6x9qS1e0GytPirVkeiQRL4Mu0CyF40hLPW_rZxuO-ix_ZlZpj9kYAXRvqisv9NbNJUkU5Izzm0p6IzYfQYZ2wz2fmT-kwWY9M80lpUaYgnl2psErlg9kyX_-Tj24ZDWL9ffHK7X1zh9FvQ/Y4fgVC51MiWMK_vNP43voJev1UL-oh7R1YRiaPHwbBI),,2023-03-20,image,,Donald Trump is being forcibly detained by police during his arrest.,deepfake,,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article verifies the images as being created by Eliot Higgins using AI.,The image is overall blurry and there is an extra leg in the forefront of the image. ,no,39000.0,6700000.0,1800.0,7500.0,Eliot Higgins,individual,Private or Non-Governmental Organization, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.4K Followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",violence,military_public_safety_govt,Trump is facing many legal battles related to his presidency and the January 6th insurrection. ,"Making pictures of Trump getting arrested while waiting for Trump's arrest.
",violence,"satire,entertainment,harm_reputation","conflict,human_interest",The Police Arresting Trump.,Donald Trump.,"The police are attempting to arrest Trump, and he is resisting arrest.",Trump believes he should not be getting arrested because he is innocent and above the law.,twitter.com,2023.0,6748300.0,137,137,/content/drive/MyDrive/CSM 2025/images_no_sc/137.jpeg,False,True,883,10.0,,,,,
49,125,2023-11-27,https://twitter.com/EliotHiggins/status/1637930259193663488/photo/2,FrsY488WAAA7x9r.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/PqdWtwUvHcj6Fxm-dyceqg/WgOqOc19FyF_2tv5JEAbuC0Tf8Kr-8QChFLQ65jEbYoFde89ZGQSi-cUChJ-FGXiasDTCqFFO0tQd3sId4NWBKqHIPCHBwNqMzlwuAHBayoa5csrRx8YB_Gr3m_YRmXHmTqqwhBRM2RT2mQu_dmjHw/lTAFXridj5_wyE_vDUCfxRs7BZjdBlEsWMUbCD_5azI),,2023-03-20,image,,Donald Trump is running through the streets while being chased by police. ,deepfake,,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article verifies that Eliot Higgins created the images in this thread using AI. ,"The sharer posted the image on the thread that also has the caption ""Making pictures of Trump getting arrested while waiting for Trump's arrest.""",no,3800.0,749400.0,230.0,450.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.4K Followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",non-identifiable,military_public_safety_govt,Donald Trump is facing many legal battles related to crimes committed during his presidency and the January 6th insurrection. ,"""Making pictures of Trump getting arrested while waiting for Trump's arrest.""",non_identifiable,"satire,entertainment,harm_reputation","conflict,responsibility",The Police Arresting Trump.,Donald Trump,Donald Trump is resisting arrest by police. ,Trump believes he should not be arrested.,twitter.com,2023.0,753880.0,141,141,/content/drive/MyDrive/CSM 2025/images_no_sc/141.jpeg,True,False,,,,anger,0.92453784,surprise,0.051555824
53,129,2023-12-02,https://twitter.com/EliotHiggins/status/1637931151410216960/photo/2,FrsZs7XWwAIIgab.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/gnagc8Msg5ts3ZQGxKnfrQ/OIbI3JSRUTIWkQENmAzYwl1Mjfy8GuTO9csaaNG0hRy44cDACTXnaOXvzK5un8Eiqz4YlvdP07LfRj8eW8zO8_ev04D7COMsZstOaChQPLEnHQrWRyPEOPADzSxQn2ijzxBGMGY8UFnRcv0gmZBzBw/VMyVJlKSxSYEdfAmpS2tH9Sb3pHPpreCxKaFaQthAu4),,2023-03-20,image,,"Donald Trump is having a confrontation with a police officer in the street. There appears to be some sort of white substance that has been thrown towards Trump, possibly as an attempt to immobilize him so he can be taken into custody. ",deepfake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article identifies this thread of images as being made by Eliot Higgins using AI. ,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ ,"A car in the background of this scene appears to be distorted, and there is a person with a missing upper body directly behind one of Trump's hands. ",no,2500.0,634000.0,58.0,244.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.5K Followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",violence,military_public_safety_govt,"Donald Trump was charged for many crimes in March of 2023, and this image was created in anticipation of his arrest.",Making pictures of Trump getting arrested while waiting for Trump's arrest.,non_identifiable,"satire,entertainment","conflict,responsibility",The Police Officer Confronting Trump.,Donald Trump,Donald Trump is resisting arrest and is having a confrontation with a police officer.,Donald Trump believes he should not be arrested.  ,twitter.com,2023.0,636802.0,145,145,/content/drive/MyDrive/CSM 2025/images_no_sc/145.jpeg,True,False,,,,,,,
50,126,2023-11-27,https://twitter.com/EliotHiggins/status/1637930679265792003/photo/1,FrsZRGbX0AERyG5.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/Et0caSU_cOXzHXeFmn0WLA/PycQPTUfYcmgGhRQXKyjvymof9UOiZzUJE66C16lOc_LByO4hjrNaM0g0sn_-xK9xHB-loUp_IER2r5TbqHax9KVU2QGZvGfyE8s5maajSd5I8IXxzR1NxKV2VbC2G9hEyNpnvm2YnMy0m8QKzQ1tg/YsxidsWcDdY_jC4m-wFwgjdmYKKMNmlxacSBwZaSHwE),,2023-03-20,image,,Donald Trump Jr is shown yelling at a crowd of police officers. ,deepfake,https://nypost.com/2023/03/22/chilling-deepfakes-claiming-to-show-trumps-arrest-spread-across-twitter/ This link identifies the image as created by Eliot Higgins using AI. ,fake,verified_fake,https://nypost.com/2023/03/22/chilling-deepfakes-claiming-to-show-trumps-arrest-spread-across-twitter/ This link identifies the image as created by Eliot Higgins using AI. ,"The sleeve of one of the police officers is distorted, and Trump Jr.'s teeth are blurred together.  ",no,2100.0,628000.0,40.0,158.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.4K ,unknown ,unknown,Donald Trump Jr.,Donald Trump Jr.,Negative,individual,public_figure,United States of America,,,,,,individual,public_figure,United States of America,"scandal,crime",violence,military_public_safety_govt,"Donald Trump is facing many legal battles, and he was arrested earlier in the year at the beginning of these legal proceedings. ","""Making pictures of Trump getting arrested while waiting for Trump's arrest.""",non_identifiable,"satire,entertainment","conflict,human_interest",Police,Donald Trump Jr.,"Donald Trump Jr. is yelling at police, presumably while they are detaining his father, former President Trump. ",Donald Trump Jr believes his father is innocent and should not be detained by police. ,twitter.com,2023.0,630298.0,142,142,/content/drive/MyDrive/CSM 2025/images_no_sc/142.jpeg,True,False,,,,anger,0.93436503,surprise,0.019756742
52,128,2023-12-02,https://twitter.com/EliotHiggins/status/1637931151410216960/photo/1,FrsZsv0WcAARGLs.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/0YA9di67aUDybiszMDBPNg/UEIw0XYZG77M8HYIAqq7hNxo662xNuHvJ6oV5yfCEjdVRc9fIH6aCAQP3u-vKOWyzSHTuqaB8TZRWOUzFP-UuKTJZkyWlqWpbNZYe6FeqXJuQaAfaEBFoDnveQ5Z6hk4poRJbc8kUiq4ngho-SRfBQ/OkgJzdKQcRtPvS2lj9T4doRVWNWf0zdmWK3Iot0qkos),,2023-03-20,image,,Donald Trump is interacting with a police officer in front of a large crowd. ,deepfake,"https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article mentions the sharer, Eliot Higgins, created this thread of images using AI. ",fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ ,The hands in the picture appear to be very blurred and the writing on the officer's badge indicates AI was used. ,no,2500.0,634000.0,58.0,244.0,Eliot Higgins,individual,Private or Non-Governmental Organization, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.5K Followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",non-identifiable,military_public_safety_govt,"Donald Trump was charged for many crimes during March of 2023, and this image was created in anticipation of his arrest. ",Making pictures of Trump getting arrested while waiting for Trump's arrest.,non_identifiable,"satire,entertainment","human_interest,responsibility",The Officers Arresting Donald Trump.,Donald Trump,Donald Trump is being arrested for his crimes. ,Donald Trump is a criminal who is finally facing justice. ,twitter.com,2023.0,636802.0,144,144,/content/drive/MyDrive/CSM 2025/images_no_sc/144.jpeg,True,False,,,,anger,0.5524969,sadness,0.32146737
47,123,2023-11-27,https://twitter.com/EliotHiggins/status/1637928223848767492/photo/2,FrsXCgHXoAMPZei.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/T43H8YtqiGFWT-ief-4T7A/3Cw5U_qD9dXiqNRXVv3SSJIddXB_I-Y4kvpxkl3nbshstLMYW-HUPT5jsoG6rf76Yw-0ddtf2eHFCBo2oHyfPpdurYEiuHnrSLcmkmCPOtJb--sX0NWKFEJY_clSEt3S2VYoYiXaPwQkxOwlf1RRJw/CxtwELzwO-ZdQrHb1aWWJqxWYzzzOdq3SQht7YiN32o),,2023-03-20,image,,Trump is being forcibly detained by police.,deepfake,,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article verifies the images as being created by Eliot Higgins using AI. ,The police officers in the image have extremely blurred features which make the image look fake.,no,4500.0,924000.0,153.0,612.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"high_impact_user,individual",journalist,308.4K followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",violence,military_public_safety_govt,Donald Trump is currently facing many legal battles related to crimes committed during his presidency and the January 6th insurrection. ,Making pictures of Trump getting arrested while waiting for Trump's arrest.,violence,"satire,entertainment,harm_reputation",conflict,The Police Officers Arrest Trump.,Donald Trump,"Donald Trump is being forcibly arrested by police for his crimes, but Trump is resisting arrest. ",Donald Trump believes he should not be arrested because he is innocent and above the law. ,twitter.com,2023.0,929265.0,139,139,/content/drive/MyDrive/CSM 2025/images_no_sc/139.jpeg,True,False,,,,neutral,0.5090657,sadness,0.36516348
51,127,2023-11-27,https://twitter.com/EliotHiggins/status/1637930679265792003/photo/2,FrsZRWqWcAA7rp_.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/3xTdD23sSpygMPHgmvwB4Q/m7Gw2xqQwIA0GJMJA8A-q8jmC7JNsenCDGkGI-ewB9QREBGN3GI0YIw5024mQ6bJ5NO8bj45P4dr5SPPmIZEcciQT03ObxnXddRA-pb_65kYDm0B1i6T8wBue-udmUZAD4JeU8yLfeOj9lINRoGfuw/RDRhG3WQj5uCbFT3ZgoRCEh1rt34YRld0gtHQvhJoHQ),,2023-03-20,image,,Donald Trump Jr is yelling in front of a large line of riot police. ,deepfake,,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article verifies images created by Eliot Higgins using AI. ,Donald Trump Jr's features like his teeth and hair appear to be fake. ,no,2100.0,628000.0,40.0,158.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.4K Followers,unknown ,unknown,Donald Trump Jr.,Donald Trump Jr.,Negative,individual,public_figure,United States of America,,,,,,individual,public_figure,United States of America,"scandal,crime",non-identifiable,military_public_safety_govt,"Former President Trump, Donald Trump Jr's father, was arrested earlier this year related to various crimes committed during and after his presidency. ","Making pictures of Trump getting arrested while waiting for Trump's arrest.
",non_identifiable,"satire,entertainment,harm_reputation","human_interest,conflict",Donald Trump Sr and Jr,The People Bringing Charges Against Donald Trump,Donald Trump Jr is standing up for his father.,Donald Trump Jr believes his father is innocent of the charges brought against him.,twitter.com,2023.0,630298.0,143,143,/content/drive/MyDrive/CSM 2025/images_no_sc/143.jpeg,True,False,,,,anger,0.94143575,sadness,0.03716125
48,124,2023-11-27,https://twitter.com/EliotHiggins/status/1637930259193663488  ,FrsY4u3XgAQSHvd.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/WaX9m3wwnQZOH6qUvC9hFw/RhVSCFMN8fteL67benMru0yjEcZLNwRtz-AjXduh4jPPOp37c0lIaM6QzKv5RlDi-biePBcO-kRQLqb2iXnAtsTF45IRCNU25IOmlVFJbi_NpYuvUXskN5h8Kdnjk8CneV6QdUr5rBGOmCCE-0gkvA/g7L5wOu-I2mnpkJgcBMx3YZIVMqDnaVkL-sVKekakJM),,2023-03-20,image,,Donald Trump is running through the streets away from the police who are chasing him. ,deepfake,,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article verifies that Eliot Higgins created multiple images like this using AI. ,"The officer furthest to the left has distorted features, and Trump's clothing looks blurred. ",no,3800.0,749000.0,230.0,450.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.4K followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",non-identifiable,military_public_safety_govt,"Donald Trump is currently facing many different legal battles related to crimes committed during and after his presidency, as well as the January 6th insurrection. ","""Making pictures of Trump getting arrested while waiting for Trump's arrest.""",non_identifiable,"satire,entertainment,harm_reputation","conflict,responsibility",The Police Arresting Trump.,Donald Trump,Donald Trump is running from the police who are trying to arrest him.,Donald Trump believes he should not be arrested because he is above the law. ,twitter.com,2023.0,753480.0,140,140,/content/drive/MyDrive/CSM 2025/images_no_sc/140.jpeg,True,False,,,,anger,0.9908291,surprise,0.0072605866
58,134,2023-12-02,https://twitter.com/EliotHiggins/status/1638115820881563648/photo/2,FrvBj14XgAAnQHl.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/j6AC8ZCOZgfkKqqssVRauw/GvrFLl3fbEjMKTqv6yUWCi8jXNxX9BaedEAY0th8q52r7aGWIhp01M01GcYzd-sd9ynKP-oKo9bevtvdcCxchCsGVi00evBV1Z7OFeCpkuWO4aTPBiVqwP1_JT2bsool2PA4NzDAXaEJ4XlZXUbJ3A/e2m3NkK5xG9cQyNY0EC3S8LcqxfaDeJJCxm6D6MbnUw),,2023-03-21,image,,The deepfake is a black-and-white image of Donald Trump sitting in a court room. ,deepfake,"The image is posted on a thread that says, ""Meanwhile, in AI-Trump world"". ",fake,verified_fake,"https://www.theatlantic.com/technology/archive/2023/03/ai-generated-fake-trump-indictment-images/673513/ 
https://arstechnica.com/tech-policy/2023/03/fake-ai-generated-images-imagining-donald-trumps-arrest-circulate-on-twitter/ ",Trump's hands are distorted. ,no,1300.0,448300.0,14.0,100.0,Eliot Higgins,individual,private_ngo, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.5K followers,unknown ,unknown,Donald Trump ,Donald Trump,Negative,individual,politician,United States of America,,,,,,individual,politician,United States of America,"scandal,crime",non-identifiable,military_public_safety_govt,"Donald Trump was charged for many crimes during March of 2023, and this image was created in anticipation of his arrest.","Meanwhile, in AI-Trump world:",non_identifiable,"satire,entertainment",responsibility,Donald Trump Facing Justice For His Crimes.,Donald Trump,Donald Trump is sitting in court due to the legal battles he is facing. ,Donald Trump is a criminal. ,twitter.com,2023.0,449714.0,150,150,/content/drive/MyDrive/CSM 2025/images_no_sc/150.jpeg,True,False,,,,sadness,0.3530486,neutral,0.30814457
54,130,2023-12-02,https://twitter.com/EliotHiggins/status/1637931799056912384 ,FrsaSV-XsAQYcrf.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/mi8qUWFvnApvNRIx5ohBGA/AfwXUoFNqOXyegGJcm3ngq1UqFD_sDxA2IMidotuBhLQG9nl2MVyVctJ2dDvQiedGlNpsW_ug0NdyVob0amsX37Xi4ulBJVLjnQCZNpoHQ-TXByDvth_Tb3opw66Vy4ZjWVFCVKkgeWVGKmJSonE5g/sSA4KWIgNKPekO1HMBzJRfGrKtoDB9TUoSDd4pnlbu4),,2023-03-20,image,,Melania Trump is yelling at a police officer. ,deepfake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ This article identifies this thread of images as created by Eliot Higgins using AI. ,fake,verified_fake,https://www.washingtonpost.com/politics/2023/03/22/trump-arrest-deepfakes/ ,"Melania Trump's teeth look distorted, and the officer she is yelling with appears to be Donald Trump which seems like a mistake made by the AI program. ",no,2800.0,606000.0,127.0,246.0,Eliot Higgins,individual,Private or Non-Governmental Organization, NA,Eliot Higgins ,"individual,high_impact_user",journalist,308.5K Followers,unknown ,unknown,Melania Trump,Melania Trump,Negative,individual,public_figure,Slovenia,,,,,,individual,public_figure,United States of America,"scandal,crime",violence,military_public_safety_govt,"Donald Trump was charged for many crimes during March of 2023, and this image was created in anticipation of his arrest.",Making pictures of Trump getting arrested while waiting for Trump's arrest.,non_identifiable,"satire,entertainment",conflict,The Police Officers,Melania Trump,Melania Trump is yelling at officers who are arresting her husband.,Melania Trump does not want Trump to be arrested.,twitter.com,2023.0,609173.0,146,146,/content/drive/MyDrive/CSM 2025/images_no_sc/146.jpeg,True,False,,,,anger,0.482469955,disgust,0.255463389
